Category,Title,Article,PageLink
海外,新型コロナウイルス、イタリアで非常事態宣言,グノシー イタリア政府は国内で中国人観光客２人から新型コロナウイルスの感染が確認されたことを受け、非常事態宣言を出しました。 イタリアでは先月２３日から団体旅行に参加していた中国人観光客２人が新型コロナウイルスに感染していることが分かりました。この事態を受け、イタリア政府は３１日、６か月の非常事態を宣言しました。今後、当局は必要に応じて手続きを簡素化でき、迅速な対応が可能となります。 一方、ローマにある有名な国立の音楽学校、サンタチェチーリア音楽院が「東洋人の学生のレッスンを中止する」と発表し、人種差別ではないかと批判の声が上がっています。学校側は先月２９日、学院長のメッセージとして「中国、韓国、日本などの東洋人の生徒は、今月５日に医師の診察を受け、登校を認めるまでレッスンを中止し、病欠扱いとする」と生徒らに伝えていました。この音楽院に通う日本人学生は「なぜアジアの人だけ診察を受けなければならないのか分からない」と困惑しています。 学院長はＪＮＮの取材に対し「アジアからの学生が多く、検査が必要と考えた。人種差別を意図したものではない」と釈明していますが、アジア系学生への措置を取り消すとは明言しませんでした。（01日07:27） 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ 中国本土の感染者１万人超え、武漢市トップは謝罪 米疾病対策センター、約５７年ぶりに連邦検疫命令発出 新型コロナ、死者２１３人 感染者１万人目前 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/a7aCp
海外,米航空大手、相次いで中国便の全便運休を発表,グノシー 新型コロナウイルスによる肺炎の感染拡大を受けて、アメリカと中国本土を結ぶ全ての便の運航休止をパイロットの労働組合から求められていたアメリカン航空は１月３１日、全ての中国便の運航を即時休止すると発表しました。 新型コロナウイルスの影響で、世界的に航空会社の間で中国を結ぶ便の欠航を決める動きが拡大する中、アメリカでは３１日、アメリカン航空のほか、デルタ航空、ユナイテッド航空の大手３社が相次いで中国便の欠航を発表しました。 アメリカン航空は、この日から３月２７日まで、デルタ航空は２月６日から４月３０日まで、ユナイテッド航空は２月６日から３月２８日まで、それぞれアメリカと中国本土を結ぶ全便を運航休止にすると発表しました。アメリカン航空を巡っては、この前日にパイロットでつくる労働組合が経営陣に対して、即時、全便を欠航するよう、裁判所に訴えていました。（01日08:04） 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ 中国本土の感染者１万人超え、武漢市トップは謝罪 米疾病対策センター、約５７年ぶりに連邦検疫命令発出 新型コロナウイルス、イタリアで非常事態宣言 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/RrdJs
海外,米疾病対策センター、約57年ぶりに連邦検疫命令発出,グノシー アメリカのＣＤＣ＝疾病対策センターは、コロナウイルスのヒトからヒトへの感染が拡大していることなどから、およそ５７年ぶりに「連邦検疫命令」を発出し、１月２９日に武漢から帰国したアメリカ人およそ２００人を２週間隔離すると発表しました。 ２９日にアメリカ政府のチャーター機で中国の武漢から帰国した１９５人は当初、カリフォルニア州西部のマーチ空軍空港の敷地内で３日間隔離されることが決まっていました。 しかし、ヒトからヒトへの感染が広がっていることなどから、アメリカのＣＤＣ＝疾病対策センターは３１日、およそ５７年ぶりとなる「連邦検疫命令」を発出。これにより武漢から帰国した１９５人の乗客全員の隔離期間が延長され、最長で１４日間、留め置かれることになりました。（01日08:02） 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ 中国本土の感染者１万人超え、武漢市トップは謝罪 新型コロナウイルス、イタリアで非常事態宣言 新型コロナ、死者２１３人 感染者１万人目前 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/am34f
海外,新型肺炎で当惑する在日中国人。「中国に長く帰ってないのに避けられる.........」,グノシー 1月25日の横浜中華街は日本人観光客も多かったが…… ◆「中国人経営」というだけで増えるキャンセル 「新型肺炎が話題になってから、お客さんのキャンセルが増えた気がします……」 こう語るのは都内で整体院を運営している中国吉林省出身の蘇さん（仮名）だ。蘇さんは来日12年。日本語も堪能ですでに永住ビザも取得して子供も日本の学校に通っている。本国に帰国したのは去年の春節のときで、ここ一年帰国していない。 「新型肺炎が話題になってからは当然中国に帰国していませんし、スタッフも同様です。しかも中国でも東北部出身で武漢とは何も関係ないのですが、やっぱりお客さんは不安なんでしょうね」 浮かない顔の蘇さんだが、こうしたことが起きているのは日本だけではないようだ。 時事通信が報じたところによれば、フランスで、アジア系住民に対する人種差別が問題となっているという。この場合、「武漢じゃない中国人」どころではない、中国人ではない日本人や韓国人もベトナム人も、つまりアジア人であれば忌避されるという状況になっているのだという。 日本でも、表立ってのヘイトクライムは起きていないものの、観光地の店で「中国人観光客お断り」というビラを貼る店などが出て物議を醸しているほか、TikTokやYou Tubeで排斥感情を煽るようなフェイクニュース動画がアップされており（参照：「BuzzFeed」）、次第に何らかのヘイトクライムに繋がってもおかしくない空気が醸成されつつあるのもまた事実だ。 ◆当の在日中国人たちも不安 当の在日中国人はこうした状況をどう見ているのだろうか？ 「実際、ワタシたちも新型肺炎のニュースを観ると怖いと思いますので、日本人がそう思うのも悲しいけど仕方ないとも思います。例えば、武漢からの観光客を防疫のためという理由で受け入れ拒否することなどをはやめに対応していたならば、他の中国人への風評被害も防げたかなとも思いますが、そうでないかもしれないし……」というのは、来日9年目で不動産業を営む呉さん（仮名）。 彼が言う通り、実は在日中国人コミュニティでも、いやむしろ在日中国人コミュニティのほうが、SNSを通じて本国の「噂」も含めてさまざまな情報がインプットされているからか、不安を抱く人が少なくないのだ。 「私は銀座で働いていますが、武漢訛りの中国語だとすぐわかりますので、その時は不安になります。マスクしている方もいるし、そうでない方もいるし」（来日8年目・陽さん・仮名） 「故郷に残してきた家族が心配で、マスクを買って中国に送ろうかと思いましたが、もうEMSが受け入れ不可能になっていました」（来日6年目・李さん・仮名） 「ワタシが参加している月１回の清掃ボランティアも、２月は見送ることになりました。中国人の仲間内でも不安の声を聞きます」（来日５年目・唐さん・仮名） さらに、お客の減少や観光客なのかどうかの区別も付かない状態で「お断り」と言われるようなことが増え、ますます不安を募らせている。 ◆「中国人だというだけで避けないでほしい」 こうした、具体的な根拠に欠ける忌避が増えることについて、子供を日本の学校に通わせている中国人親はさらに不安を抱えている。 「幸い、うちの子が通う学校では、子供が中国人だからといじめられたことはいままでありませんでした。言葉も親以上に覚えて、学校にも馴染んでいます。それがもし、今回のことで中国人全員が新型肺炎ウイルスと結び付けられて、いじめられでもしたらどうしようと思うととても不安です」（来日12年目・于さん・仮名） 冒頭の蘇さんはこう語る。 「日本で商売をしているワタシたちは、飲食店もそうですし、ワタシのような整体院とかも、みな日本のルールで商売をしています。特にワタシのようなお客様に接する仕事では、インフルエンザのシーズンはワクチン接種も欠かしませんし、麻疹が流行ったと聞いたらそれも予防接種しました。お客様に不安を与えないようにマスクも着用します。日本で商売をしている以上は、日本人のお店と同様に気を配っています。もし不安なら、『最近中国に帰国したか』聞いてもらっても構いません。だから、不安かもしれませんが、中国人だというだけで避けないでほしいです」 ＜取材・文／HBO編集部＞ 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ 日本のお笑い芸人による「差別ネタ」炎上続く。外国人はどう見たか？ 在ベトナムの邦人起業家、差別発言で大炎上。現地日本人社会も困惑 差別を許してはいけない、たった一つの確かな理由 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/atwMe
海外,米、入国制限6カ国追加 ナイジェリアやミャンマー,グノシー 【ワシントン時事】米政府は３１日、ナイジェリアやミャンマーなど６カ国について、「安全保障上の基準を満たしておらず、米本土へのリスクになり得る」として、テロ対策などを目的とする入国規制の対象国に加えることを決めた。トランプ政権はこれまでイスラム圏など７カ国からの入国を制限している。 １１月の大統領選で再選を目指すトランプ大統領は、移民規制強化を支持基盤の保守層にアピールする狙いがあるとみられる。 対象になるナイジェリア、ミャンマー、エリトリア、キルギスの４カ国については移民ビザ（査証）発給の停止、スーダンとタンザニアについては、一部の国を対象に行われている抽選によるビザ発給から除外される。 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ 村を襲撃、19人死亡 スーダン・南スーダン係争地 米、南スーダン副大統領を制裁 和平合意履行の遅れに警告 【図解】トランプ米政権・ビジュアル解説 ～外交、貿易、政策など～ 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/a9FsV
海外,中国、新型肺炎感染1.1万人突破 世界62カ国が入国制限,グノシー 【北京時事】中国湖北省武漢市で発生した新型コロナウイルスによる肺炎の感染者は１日、中国本土で１万１０００人を突破した。中国政府の同日午前０時（日本時間同１時）時点の集計で前日より２１０２人増え１万１７９１人となった。死者は湖北省で４５人増えたほか、重慶市でも初めて確認され２５９人。感染が疑われる例も１万７９８８人に達した。 江西省では１人の感染者から医療関係者を含む１５人に次々と感染したことが報告されるなど、感染拡大の勢いは止まっていない。 中国本土以外でも、英国やロシアなどで初の感染者が確認され、２６カ国・地域の１５０人以上に拡大した。中国外務省は１月３１日までに、６２カ国が中国人に対する何らかの入国制限措置を導入したとして、国民に注意喚起。同省の華春瑩報道局長は同日深夜、米国の厳格な対応について「世界保健機関（ＷＨＯ）が各国に渡航制限の回避を呼び掛けていることに反し、良くないことを先導している」と反発する談話を発表した。 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ NY円上伸、108円台前半 NY株、603ドル安 新型肺炎懸念、5カ月ぶり下げ幅 【解説】新型コロナウイルスの流行はどのくらい深刻なのか？ 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/aYWwn
海外,イタリアでも初めての感染者、新型コロナウイルス,グノシー イタリアで初めてとなる新型コロナウイルスの感染者が確認されました。中国からの観光客２人で、ローマの病院で治療を受けています。 イタリア政府は１月３０日夜に会見を開き、中国人旅行者２人の感染が確認され、現在ローマ市内の病院で治療を受けていると発表しました。また、２人と接触があったとみられる人を特定するとともに、イタリアと中国を結ぶ航空便の運航を停止すると発表しました。 現地メディアによりますと、２人は中国・武漢市出身の６０代の夫婦で、１月２３日に北部ミラノに到着後、ローマに移動していたということです。２９日夜に体調不良を訴え、病院で検査を受けたところ感染が確認されたとしています。また、２人は団体旅行でイタリア観光をしていて、２人が滞在していたローマ市内のホテルの部屋が閉鎖されているということです。（01日00:55） 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ 新型コロナ、死者２１３人 感染者１万人目前 新型肺炎、武漢市トップが初動の遅れ認める 新型肺炎、ロシアでも初の感染者 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/RSJcs
海外,米政府 過去14日間に中国訪問の外国人の入国拒否,グノシー 動画を見る（元記事へ） 世界的に感染が拡大しつつある新型コロナウイルスに関連してアメリカ政府は「公衆衛生非常事態」を宣言しました。そのうえで、過去14日間に中国を訪れたすべての外国人のアメリカへの入国を当面、拒否する方針を発表しました。この入国禁止措置はアメリカ東部時間2月2日午後5時、日本時間2月3日午前7時から実施されます。 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ 米政府のチャーター機　約200人乗せて武漢から帰国 武漢から米国民を帰国へ　米政府がチャーター便派遣 チャーター便も…　米など各国　武漢から退避の動き 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/RC2Mo
海外,SARS超えた新型肺炎 武漢市トップ、初動遅れ認める―発生公表から1カ月・中国,グノシー 【北京時事】中国湖北省武漢市で発生した新型コロナウイルスによる肺炎で、中国政府は３１日、国内の感染者数が９６９２人、死者は２１３人に達したと発表した。昨年１２月３１日に市政府が原因不明の肺炎感染者を初めて公表してわずか１カ月で、２００２～０３年に中国から大流行した重症急性呼吸器症候群（ＳＡＲＳ）の全世界の感染者数８０９６人（０３年１２月時点）を突破した。新型肺炎は世界にも飛び火しており、世界保健機関（ＷＨＯ）は緊急事態を宣言した。 武漢市トップの馬国強・共産党委員会書記は３１日の中央テレビの取材に「今は恥じ入り、自責の念を感じる。早く厳格な措置を取れば結果は今より良く、全国各地への影響は小さく、党中央や国務院（内閣）を心配させることも少なかった」と初動の遅れを認めた。 発生直後は春節（旧正月）を挟んだ帰省シーズンと重なり、混乱を大きくした。中国政府は１月９日、翌日からの帰省ラッシュの見通しに関し記者会見を開いたが、この時点で感染拡大の危険性は話題にも出なかった。習近平国家主席は２０日になって封じ込めを指示したが、感染は３１省・自治区・直轄市の全てに広がった。 習氏は２８日、ＷＨＯのテドロス事務局長と北京で会談した際、新型肺炎を「悪魔」と呼び、「闘争」を自ら指揮していると強調した。習指導部は今、「防疫戦の勝利」に向けて全力を尽くすよう国全体にハッパを掛けている。危機を国民団結のチャンスに変える思惑もありそうだ。 一方、湖北省黄岡市の衛生当局幹部が３０日、現地入りした査察団の質問に答えられず更迭された。国家衛生健康委員会は３１日の記者会見で「引き続き監督を強化する」と表明。中央に批判が向かないよう、「ガス抜き」になる地方役人の責任追及が始まっている。 ＷＨＯの緊急事態宣言をめぐっては、国民の動揺を抑えたい中国政府が矮小（わいしょう）化を図っている。外務省の華春瑩報道局長は３１日の談話で「テドロス事務局長は中国の世界への膨大な貢献を高く称賛していた」と主張。国営メディアは「ＷＨＯは旅行や貿易の制限は提案せず、中国の防疫措置を高く評価した」と伝えた。 ◇新型肺炎をめぐる動き 【２０１９年】 １２月３１日　湖北省武漢市、原因不明の肺炎２７人発生を公表 【２０２０年】 １月　９日　中国専門家チーム、新型コロナウイルスによる肺炎と判断 １１日　武漢市、新型肺炎による初の死者と４１人の感染を発表 ２０日　習近平国家主席「まん延阻止」を指示、専門家「人から人への感染」確認 ２１日　中国政府が全国集計を初公表、感染者２９１人 ２３日　武漢市を交通遮断で「封鎖」 ２４日　春節（旧正月）連休始まる ２５日　春節元日に共産党指導部が対策会議、感染者１０００人突破 ２７日　李克強首相が武漢市を視察、海外への団体旅行を禁止 ２８日　死者１００人突破 ２９日　感染者６０００人突破 ３０日　世界保健機関（ＷＨＯ）が「緊急事態宣言」 ３１日　世界の感染者１万人に迫り、重症急性呼吸器症候群（ＳＡＲＳ）上回る （注）感染者数、死者数は発表日基準。 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ NY株、603ドル安 新型肺炎懸念、5カ月ぶり下げ幅 米、新型肺炎で緊急事態宣言 【解説】新型コロナウイルスの流行はどのくらい深刻なのか？ 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/a4s1n
海外,米、入国制限に6か国を追加 ナイジェリアやミャンマーなど,グノシー 米ロサンゼルスで、ドナルド・トランプ大統領による入国禁止令に抗議するデモ行進を行う人々（2017年10月15日撮影、資料写真）。 【AFP＝時事】ドナルド・トランプ米大統領は1日31日、物議を醸した入国禁止令の対象となった国々に加え、ナイジェリアなど6か国の国民に対して入国制限を課した。 米政府当局者らによると、アフリカ最大の人口を抱えるナイジェリアのほか、ミャンマー、エリトリア、キルギス、スーダン、タンザニアが新たに入国制限の対象となった。【翻訳編集】AFPBB News 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ トランプ氏、EUに再び車関税を警告 イスラエル、米2議員の入国を禁止 トランプ氏が呼び掛け 豪政府、武漢から帰国の市民を難民収容の島に隔離へ 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/RZFQe
海外,中国政府チャーター機出発 武漢からの旅行者帰国へ,グノシー 動画を見る（元記事へ） 日本に滞在していた中国人の旅行者らを乗せた中国のチャーター機が武漢に向けて羽田空港を出発しました。 中国の格安航空会社「春秋航空」のチャーター機は、1日午前3時すぎに羽田を出発しました。まもなく武漢に到着します。乗客らは日本から武漢に戻ることを希望した中国人の旅行客で、一人3万7000円ほどを負担しています。武漢は春節の大型連休前の23日から空港が閉鎖され、海外に出た多くの人が戻れずにいました。また、この武漢に隣接していて、新型コロナウイルスの感染が広がる黄岡市の衛生当局トップが更迭されました。習近平国家主席肝煎りの中央監督チームが視察した際、このトップは病院の受け入れ可能人数などについてすぐに答えられなかったということです。 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ 中国・武漢市に隣接する黄岡市衛生当局トップが更迭 中国政府が羽田→武漢のチャーター機　希望者に配慮 往来遮断の動きを懸念　中国外相がカナダ外相に要請 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/RWgas
海外,新型コロナウイルス 千葉のバスガイド女性も感染,グノシー 動画を見る（元記事へ） 千葉県に住むバスガイドの女性が新型コロナウイルスに感染していることが分かりました。厚生労働省は、すでに感染が確認されているバスの運転手から感染した可能性があるとみています。 厚労省によりますと、千葉県に住む20代の中国人女性は先月17日から22日にかけて中国・大連からの観光客のバスツアーにガイドとして参加していたということです。このツアーにはすでに感染が確認されている奈良県の60代のバス運転手の男性も同行していました。厚労省は、女性が運転手の男性から感染した可能性があるとみています。これを受けて千葉県は、女性と接触した人の調査を進めています。また、政府のチャーター機第2便で先月30日に帰国した210人のうち、男性2人が感染していることも確認されました。2人に発熱やせきなどの症状はないということです。国内で感染が確認されたのはこれで17人になりました。 元記事を読む この記事をお届けしたグノシーの最新ニュース情報を、いいねしてチェックしよう！ 新型コロナ感染拡大防止へ　政府が緊急対策を発表 ロシアで初めて新型コロナの感染者　中国人の2人 中国・武漢市に隣接する黄岡市衛生当局トップが更迭 最近人気のあったニュース 日本の防衛省とは別次元！ お粗末な『韓国の、軍隊ごっこ』お遊びレベル 中国が新型肺炎で困っている時に「我々は日本人の本心を見た」=中国メディア いつまで持つか？韓国経済がもはやパニック水準の落ち込み 中国・武漢に送った支援食品持ち帰り 政府チャーター機 外相が明かす 新型肺炎の拡大防止よりメンツを選んだ中国「WHO恫喝」の魂胆 大阪発上海行きの飛行機が急きょ「武漢行き」に変更、乗客から大歓声=中国メディア 騒ぎすぎ？中国のコロナウィルス海外の動きまとめ 韓国の「不買運動」はウクライナ式で？ 新型肺炎は、中国共産党支配の「終わりの始まり」かもしれない 強気な北朝鮮とメンツがつぶれた韓国 キーワードで気になるニュースを絞りこもう 「いいね」、フォローをしておすすめの記事をチェックしよう。 グノシーについて 公式SNS 関連サイト アプリをダウンロード グノシー | 情報を世界中の人に最適に届ける Copyright © Gunosy Inc. All rights reserved.,https://gunosy.com/articles/aEfTp
